,COUNTY,DATE,WATER,TOWN,SPECIES,QTY,SIZE (inch),X_coord,Y_coord
241,Cumberland,2024-05-14,PRESUMPSCOT R,Westbrook,BROWN TROUT,400,9,44.6939,-69.3815
242,Cumberland,2024-05-14,PRESUMPSCOT R,Windham,BROWN TROUT,400,9,44.6939,-69.3815
243,Cumberland,2024-05-14,PRESUMPSCOT R,Windham,BROOK TROUT,400,10,44.6939,-69.3815
244,Cumberland,2024-05-14,STEVENS B,New Gloucester,BROOK TROUT,200,10,-70.3408572376,43.9604528992
245,Cumberland,2024-05-15,MUDDY R,Naples,BROOK TROUT,300,10,44.6939,-69.3815
246,Cumberland,2024-05-15,NORTHWEST R,Sebago,BROOK TROUT,100,10,44.6939,-69.3815
247,Cumberland,2024-05-15,ROYAL R,New Gloucester,BROWN TROUT,350,9,-70.3167292785,43.9827134057
248,Cumberland,2024-05-15,ROYAL R,North Yarmouth,BROWN TROUT,300,9,-70.2396729824,43.8358812083
249,Cumberland,2024-05-15,ROYAL R,Yarmouth,BROWN TROUT,775,9,44.6939,-69.3815
250,Cumberland,2024-05-16,COFFIN P,Brunswick,BROOK TROUT,200,10,-69.957519278,43.8974188891
251,Cumberland,2024-05-16,COLD RAIN P,Naples,BROOK TROUT,300,10,-70.657577531,43.9306196883
252,Cumberland,2024-05-19,ALDEN'S P,Gorham,BROOK TROUT,100,10,-70.4535686169,43.6825370783
253,Cumberland,2024-05-20,JORDAN R,Raymond,BROOK TROUT,300,10,44.6939,-69.3815
254,Cumberland,2024-05-22,NUBBLE P,Raymond,BROOK TROUT,100,10,-70.4758179658,43.9535892979
255,Cumberland,2024-05-24,PINELAND P,New Gloucester,BROOK TROUT,150,10,-70.2532093125,43.9022477538
256,Cumberland,2024-05-24,PRESUMPSCOT R,Windham,BROOK TROUT,300,10,44.6939,-69.3815
257,Cumberland,2024-05-29,BARKER P,Sebago,BROWN TROUT,150,9,-70.7554593378,43.8943718073
258,Cumberland,2024-05-30,CRYSTAL (ANONYMOUS) P,Harrison,L.L. SALMON,75,8,-70.6723693605,44.1261106535
259,Cumberland,2024-05-30,PEABODY P,Sebago,L.L. SALMON,350,8,-70.6878345674,43.9449007116
260,Cumberland,2024-05-30,TRICKEY P,Naples,L.L. SALMON,100,8,-70.6076290921,43.9403673838
261,Cumberland,2024-05-31,PRESUMPSCOT R,Windham,BROWN TROUT,550,9,44.6939,-69.3815
262,Cumberland,2024-06-04,MOOSE P,Bridgton,L.L. SALMON,650,8,-70.7959922105,44.0417106725
263,Cumberland,2024-06-04,MUDDY R,Naples,BROOK TROUT,300,10,44.6939,-69.3815
264,Cumberland,2024-06-04,SEBAGO L,Raymond,L.L. SALMON,2000,8,-70.6878345674,43.9449007116
265,Cumberland,2024-06-06,COFFIN P,Brunswick,BROOK TROUT,200,10,-69.957519278,43.8974188891
266,Cumberland,2024-06-06,PRESUMPSCOT R,Windham,BROOK TROUT,300,10,44.6939,-69.3815
267,Cumberland,2024-09-27,PRESUMPSCOT R,Windham,L.L. SALMON,200,10,44.6939,-69.3815
268,Cumberland,2024-10-03,CRYSTAL L (DRY P),Gray,RAINBOW TROUT,250,14,-70.358117409,43.9293948213
269,Cumberland,2024-10-04,SABBATHDAY L,New Gloucester,BROWN TROUT,350,12,-70.3542643237,43.9780003425
270,Cumberland,2024-10-07,CRYSTAL L (DRY P),Gray,BROOK TROUT,285,12,-70.358117409,43.9293948213
271,Cumberland,2024-10-08,CRYSTAL (ANONYMOUS) P,Harrison,BROOK TROUT,250,12,-70.6723693605,44.1261106535
272,Cumberland,2024-10-08,THOMAS P,Casco,BROOK TROUT,300,12,-70.4788844519,44.0189526601
273,Cumberland,2024-10-08,TRICKEY P,Naples,BROOK TROUT,50,12,-70.6076290921,43.9403673838
274,Cumberland,2024-10-09,SEBAGO L (LITTLE),Windham,RAINBOW TROUT,700,14,-70.3600115621,43.8083635257
275,Cumberland,2024-10-10,COLD RAIN P,Naples,BROOK TROUT,500,8,-70.657577531,43.9306196883
276,Cumberland,2024-10-10,COLD RAIN P,Naples,BROOK TROUT,100,12,-70.657577531,43.9306196883
277,Cumberland,2024-10-10,PRESUMPSCOT R,Windham,BROOK TROUT,400,12,44.6939,-69.3815
278,Cumberland,2024-10-10,SAND P,Baldwin,BROOK TROUT,200,12,-70.6815504531,43.8194439322
279,Cumberland,2024-10-10,SEBAGO L (LITTLE),Windham,BROWN TROUT,1000,12,-70.3600115621,43.8083635257
280,Cumberland,2024-10-11,NUBBLE P,Raymond,BROOK TROUT,25,12,-70.4758179658,43.9535892979
281,Cumberland,2024-10-11,PARKER P,Casco,BROOK TROUT,200,12,-70.5159102194,43.9945854429
282,Cumberland,2024-10-11,SABBATHDAY L,New Gloucester,BROOK TROUT,400,12,-70.3542643237,43.9780003425
283,Cumberland,2024-10-15,OTTER P #2,Standish,BROOK TROUT,600,8,-70.5118583489,43.7631873001
284,Cumberland,2024-10-15,OTTER P #2,Standish,BROOK TROUT,125,12,-70.5118583489,43.7631873001
285,Cumberland,2024-10-15,OTTER P #4,Standish,BROOK TROUT,300,8,-70.5118583489,43.7631873001
286,Cumberland,2024-10-15,OTTER P #4,Standish,BROOK TROUT,75,12,-70.5118583489,43.7631873001
287,Cumberland,2024-10-16,CHAFFIN P,Windham,BROOK TROUT,500,8,-70.4433516075,43.8484878406
288,Cumberland,2024-10-16,CHAFFIN P,Windham,BROOK TROUT,100,12,-70.4433516075,43.8484878406
289,Cumberland,2024-10-16,PETTINGILL P,Windham,BROOK TROUT,300,12,-70.4463677816,43.8548546067
290,Cumberland,2024-10-16,PETTINGILL P,Windham,BROWN TROUT,80,12,-70.4463677816,43.8548546067
291,Cumberland,2024-10-16,PRESUMPSCOT R,Windham,BROWN TROUT,100,12,44.6939,-69.3815
292,Cumberland,2024-10-17,HINKLEY P (LOWER),South Portland,BROOK TROUT,200,8,-70.2552833884,43.6270999971
293,Cumberland,2024-10-17,HINKLEY P (LOWER),South Portland,BROOK TROUT,50,12,-70.2552833884,43.6270999971
294,Cumberland,2024-10-17,HINKLEY P (UPPER),South Portland,BROOK TROUT,200,8,-70.2572095627,43.6248816254
295,Cumberland,2024-10-17,HINKLEY P (UPPER),South Portland,BROOK TROUT,50,12,-70.2572095627,43.6248816254
296,Cumberland,2024-10-17,ROYAL R,Yarmouth,BROOK TROUT,100,12,44.6939,-69.3815
297,Cumberland,2024-10-21,CRYSTAL L (DRY P),Gray,BROWN TROUT,250,12,-70.358117409,43.9293948213
298,Cumberland,2024-10-22,LONG L,Harrison,BROWN TROUT,1500,12,-70.6554165682,44.0371785914
299,Cumberland,2024-10-24,PRESUMPSCOT R,Windham,L.L. SALMON,200,12,44.6939,-69.3815
300,Cumberland,2024-10-25,CRESCENT L,Raymond,L.L. SALMON,200,12,-70.4575332605,43.9754861526
301,Cumberland,2024-10-25,LONG L,Bridgton,L.L. SALMON,500,12,-70.67859971,43.9768099597
302,Cumberland,2024-10-25,LONG L,Harrison,L.L. SALMON,500,12,-70.6554165682,44.0371785914
303,Cumberland,2024-10-25,LONG L,Naples,L.L. SALMON,500,12,44.6939,-69.3815
304,Cumberland,2024-10-25,PANTHER P,Raymond,L.L. SALMON,450,12,-70.4647569149,43.9281879433
305,Cumberland,2024-10-25,PRESUMPSCOT R,Windham,BROOK TROUT,300,12,44.6939,-69.3815
306,Cumberland,2024-10-31,OTTER P #2,Standish,BROOK TROUT,15,17,-70.5118583489,43.7631873001
307,Cumberland,2024-10-31,OTTER P #4,Standish,BROOK TROUT,10,17,-70.5118583489,43.7631873001
308,Cumberland,2024-11-01,HIGHLAND L,Bridgton,BROWN TROUT,150,12,-70.7383533774,44.0798644579
309,Cumberland,2024-11-01,PRESUMPSCOT R,Windham,BROOK TROUT,150,12,44.6939,-69.3815
310,Cumberland,2024-11-01,WOOD P,Bridgton,BROWN TROUT,325,12,-70.735981787,44.0334071329
311,Cumberland,2024-11-08,BARKER P,Sebago,BROWN TROUT,75,12,-70.7554593378,43.8943718073
312,Cumberland,2024-11-15,CHAFFIN P,Windham,BROOK TROUT,15,19,-70.4433516075,43.8484878406
313,Cumberland,2024-11-15,CRYSTAL L (DRY P),Gray,BROOK TROUT,15,19,-70.358117409,43.9293948213
314,Cumberland,2024-11-15,SABBATHDAY L,New Gloucester,BROOK TROUT,15,19,-70.3542643237,43.9780003425
315,Cumberland,2024-11-15,SAND P,Baldwin,BROOK TROUT,15,19,-70.6815504531,43.8194439322
316,Cumberland,2024-11-18,TRICKEY P,Naples,BROOK TROUT,50,12,-70.6076290921,43.9403673838
317,Cumberland,2024-11-19,CHAFFIN P,Windham,BROOK TROUT,400,8,-70.4433516075,43.8484878406
318,Cumberland,2024-11-19,HINKLEY P (LOWER),South Portland,BROOK TROUT,400,8,-70.2552833884,43.6270999971
319,Cumberland,2024-11-19,HINKLEY P (UPPER),South Portland,BROOK TROUT,400,8,-70.2572095627,43.6248816254
320,Cumberland,2024-11-19,OTTER P #2,Standish,BROOK TROUT,400,8,-70.5118583489,43.7631873001
321,Cumberland,2024-11-19,OTTER P #4,Standish,BROOK TROUT,400,8,-70.5118583489,43.7631873001
322,Cumberland,2024-11-20,PRESUMPSCOT R,Windham,BROOK TROUT,100,12,44.6939,-69.3815
323,Cumberland,2024-11-20,PRESUMPSCOT R,Windham,BROOK TROUT,15,19,44.6939,-69.3815
324,Cumberland,2024-11-22,COFFEE P,Casco,BROOK TROUT,300,12,-70.4984066636,43.9768017686
325,Cumberland,2024-11-22,THOMAS P,Casco,BROOK TROUT,15,17,-70.4788844519,44.0189526601
326,Cumberland,2024-11-27,CRYSTAL L (DRY P),Gray,RAINBOW TROUT,25,20,-70.358117409,43.9293948213
327,Cumberland,2024-11-27,SEBAGO L (LITTLE),Windham,RAINBOW TROUT,50,20,-70.3600115621,43.8083635257
328,Cumberland,2024-12-03,LONG L,Harrison,BROWN TROUT,95,18,-70.6554165682,44.0371785914
329,Cumberland,2024-12-03,PRESUMPSCOT R,Windham,BROWN TROUT,75,18,44.6939,-69.3815
330,Cumberland,2024-12-03,PRESUMPSCOT R,Windham,L.L. SALMON,100,18,44.6939,-69.3815
331,Cumberland,2024-12-03,ROYAL R,Yarmouth,BROWN TROUT,50,18,44.6939,-69.3815
332,Cumberland,2024-12-04,THOMAS P,Casco,L.L. SALMON,30,18,-70.4788844519,44.0189526601
333,Cumberland,2024-12-18,PETTINGILL P,Windham,BROOK TROUT,100,12,-70.4463677816,43.8548546067
334,Cumberland,2024-12-18,PRESUMPSCOT R,Windham,BROOK TROUT,100,12,44.6939,-69.3815
335,Franklin,2024-04-12,MUDDY B,Industry,BROOK TROUT,50,10,44.6939,-69.3815
336,Franklin,2024-04-19,CARRABASSETT R,Carrabasset Valley,BROOK TROUT,250,10,-70.2435265287,45.0627758599
337,Franklin,2024-04-19,CARRABASSETT R,Kingfield,BROOK TROUT,450,10,44.6939,-69.3815
338,Franklin,2024-04-19,WILSON STREAM,Wilton,BROOK TROUT,250,10,-70.2480322472,44.5962607013
339,Franklin,2024-04-22,EGYPT P,Chesterville,BROOK TROUT,300,10,-70.1188480711,44.5792386185
340,Franklin,2024-04-22,HILLS P,Perkins Twp,BROOK TROUT,350,10,-70.3511656092,44.6684368576
341,Franklin,2024-04-22,TOOTHAKER P,Phillips,BROOK TROUT,400,10,-70.3965591863,44.8687763178
342,Franklin,2024-04-23,CLEARWATER P,Industry,BROOK TROUT,1500,10,-70.088039874,44.7290234725
343,Franklin,2024-04-23,MUDDY B,Industry,BROOK TROUT,50,10,44.6939,-69.3815
344,Franklin,2024-04-23,PORTER L,Strong,BROOK TROUT,1210,10,-70.1503987806,44.8116906418
345,Franklin,2024-04-24,SANDY R,Farmington,BROOK TROUT,1500,10,-70.653380696,43.6917316199
346,Franklin,2024-04-24,SANDY R,Madrid,BROOK TROUT,200,10,44.6939,-69.3815
347,Franklin,2024-04-24,SANDY R,New Sharon,BROOK TROUT,350,10,44.6939,-69.3815
348,Franklin,2024-04-24,SANDY R,Phillips,BROOK TROUT,500,10,-70.5908182321,43.2050472254
349,Franklin,2024-04-24,SANDY R,Strong,BROOK TROUT,500,10,-70.2324529501,44.7983783739
350,Franklin,2024-04-24,WEBB R,Carthage,BROOK TROUT,700,10,44.6939,-69.3815
351,Franklin,2024-04-29,DEAD R (SOUTH BRANCH),Coplin Plt,BROOK TROUT,220,10,44.6939,-69.3815
352,Franklin,2024-04-29,DEAD R (SOUTH BRANCH),Dallas Plt,BROOK TROUT,440,10,-68.6806266248,45.3845688595
353,Franklin,2024-04-29,DEAD R (SOUTH BRANCH),Lang Twp,BROOK TROUT,220,10,-68.6806266248,45.3845688595
354,Franklin,2024-05-01,WILSON STREAM,Wilton,BROOK TROUT,495,10,-70.2480322472,44.5962607013
355,Franklin,2024-05-02,MT BLUE HIGH SCHOOL P,Farmington,BROOK TROUT,55,10,44.6939,-69.3815
356,Franklin,2024-05-02,TEMPLE STREAM,Farmington,BROOK TROUT,220,10,44.6939,-69.3815
357,Franklin,2024-05-02,TEMPLE STREAM,Temple,BROOK TROUT,330,10,44.6939,-69.3815
358,Franklin,2024-05-06,BUG EYE P,Chain of Ponds Twp,BROOK TROUT,200,10,-70.652729335,45.3272927953
359,Franklin,2024-05-06,CARIBOU BOG,Chain of Ponds Twp,BROOK TROUT,150,10,-70.7287271256,45.3738724577
360,Franklin,2024-05-06,CHAIN OF PONDS,Chain of Ponds Twp,BROOK TROUT,1450,10,-70.7407251007,45.3729436085
361,Franklin,2024-05-06,DEAD R (NORTH BRANCH),Alder Stream Twp,BROOK TROUT,750,10,-70.5975479952,45.2707412785
362,Franklin,2024-05-07,CARRABASSETT R,Kingfield,BROOK TROUT,200,10,44.6939,-69.3815
363,Franklin,2024-05-07,GRINDSTONE P,Kingfield,BROOK TROUT,250,10,-70.2045931839,45.003063217
364,Franklin,2024-05-07,PINNACLE P,Kingfield,BROOK TROUT,150,10,-70.172424673,44.9657090487
365,Franklin,2024-05-09,LOON L,Dallas Plt,L.L. SALMON,100,7,-70.6458287808,45.0255674662
366,Franklin,2024-05-09,LOON L,Dallas Plt,BROOK TROUT,200,10,-70.6458287808,45.0255674662
367,Franklin,2024-05-09,QUIMBY P,Rangeley,BROOK TROUT,350,10,-70.7419594666,44.9887872583
368,Franklin,2024-05-13,PODUNK P,Carthage,BROOK TROUT,350,10,-70.4163711202,44.60090892
369,Franklin,2024-05-13,SANDY R,Farmington,BROWN TROUT,1000,9,-70.653380696,43.6917316199
370,Franklin,2024-05-13,SANDY R,New Sharon,BROWN TROUT,900,9,44.6939,-69.3815
371,Franklin,2024-05-14,DODGE P,Rangeley,BROOK TROUT,750,10,-70.7051562725,44.9803991818
372,Franklin,2024-05-14,HALEY B,Rangeley,BROOK TROUT,150,10,-70.6990443013,44.9456043281
373,Franklin,2024-05-14,HALEY P,Rangeley,BROOK TROUT,600,10,-70.7478171919,44.9833839493
374,Franklin,2024-05-14,RANGELEY GUIDES P,Rangeley,BROOK TROUT,75,10,-70.7770695263,44.9616917609
375,Franklin,2024-05-14,RANGELEY L,Rangeley,L.L. SALMON,900,7,-70.6990443013,44.9456043281
376,Franklin,2024-05-14,RANGELEY L,Rangeley,BROOK TROUT,1000,10,-70.6990443013,44.9456043281
377,Franklin,2024-05-14,ROUND P,Rangeley,BROOK TROUT,400,10,-70.718023847,44.9980915392
378,Franklin,2024-05-14,SANDY RIVER P (MIDDLE),Sandy River Plt,BROOK TROUT,200,10,-70.5552810722,44.8973519228
379,Franklin,2024-05-14,SANDY RIVER P (MIDDLE),Sandy River Plt,BROOK TROUT,600,10,-70.5552810722,44.8973519228
380,Franklin,2024-05-14,VARNUM P,Wilton,L.L. SALMON,100,7,-70.2448149631,44.6527082126
381,Franklin,2024-05-14,VARNUM P,Wilton,BROOK TROUT,1000,10,-70.2448149631,44.6527082126
382,Franklin,2024-05-15,JIM P (BIG),Jim Pond Twp,BROOK TROUT,550,10,-70.5057229492,45.2645622418
383,Franklin,2024-05-15,SANDY R,Farmington,BROWN TROUT,1800,9,-70.653380696,43.6917316199
384,Franklin,2024-05-16,MUD POND,Township 6 North of Weld,BROOK TROUT,450,2,-70.4875736633,44.8446261915
385,Franklin,2024-05-16,OTTER P,Chain of Ponds Twp,BROOK TROUT,150,10,-70.7516563332,45.3668408262
386,Franklin,2024-05-16,SADDLEBACK L,Dallas Plt,BROOK TROUT,1000,10,-70.5606460082,44.9702935314
387,Franklin,2024-05-16,SCHOOLHOUSE P,Avon,BROOK TROUT,125,10,-70.2636589415,44.7739739641
388,Franklin,2024-05-21,CARRABASSETT R,Kingfield,RAINBOW TROUT,200,11,44.6939,-69.3815
389,Franklin,2024-05-21,TEA P,Jim Pond Twp,L.L. SALMON,100,7,-70.5260933997,45.2328803852
390,Franklin,2024-05-21,TEA P,Jim Pond Twp,BROOK TROUT,1000,10,-70.5260933997,45.2328803852
391,Franklin,2024-05-21,TEMPLE STREAM,Farmington,BROOK TROUT,200,10,44.6939,-69.3815
392,Franklin,2024-05-21,TEMPLE STREAM,Temple,BROOK TROUT,300,10,44.6939,-69.3815
393,Franklin,2024-05-21,WILSON P,Wilton,BROOK TROUT,433,10,-70.2480322472,44.5962607013
394,Franklin,2024-05-21,WILSON P,Wilton,BROOK TROUT,433,10,-70.2480322472,44.5962607013
395,Franklin,2024-05-21,WILSON P,Wilton,BROOK TROUT,433,10,-70.2480322472,44.5962607013
396,Franklin,2024-05-21,WILSON STREAM,Wilton,BROOK TROUT,450,10,-70.2480322472,44.5962607013
397,Franklin,2024-05-22,DEAD R (NORTH BRANCH),Alder Stream Twp,BROOK TROUT,750,10,-70.5975479952,45.2707412785
398,Franklin,2024-05-22,DEAD R (SOUTH BRANCH),Coplin Plt,BROOK TROUT,200,10,44.6939,-69.3815
399,Franklin,2024-05-22,DEAD R (SOUTH BRANCH),Dallas Plt,BROOK TROUT,400,10,-68.6806266248,45.3845688595
400,Franklin,2024-05-22,DEAD R (SOUTH BRANCH),Lang Twp,BROOK TROUT,200,10,-68.6806266248,45.3845688595
401,Franklin,2024-05-22,HARVEY P,Madrid,BROOK TROUT,200,10,-70.5026922303,44.855172298
402,Franklin,2024-05-22,LONG COVE P,Phillips,BROOK TROUT,100,10,-70.3858001674,44.8666519735
403,Franklin,2024-05-24,BOUNDARY P,Beattie Twp,BROOK TROUT,700,10,-70.6782528946,45.5647919948
404,Franklin,2024-05-24,GULL P,Dallas Plt,BROOK TROUT,900,10,-70.6277439207,44.9891143973
405,Franklin,2024-05-28,MUDDY B,Industry,BROOK TROUT,100,10,44.6939,-69.3815
406,Franklin,2024-05-29,PINNACLE P,Kingfield,BROOK TROUT,50,9,-70.172424673,44.9657090487
407,Franklin,2024-05-29,PORTER L,Strong,BROOK TROUT,250,9,-70.1503987806,44.8116906418
408,Franklin,2024-06-05,CARRABASSETT R,Kingfield,RAINBOW TROUT,200,11,44.6939,-69.3815
409,Franklin,2024-06-05,HALEY B,Rangeley,BROOK TROUT,150,10,-70.6990443013,44.9456043281
410,Franklin,2024-06-05,RANGELEY GUIDES P,Rangeley,BROOK TROUT,82,10,-70.7770695263,44.9616917609
411,Franklin,2024-06-06,MUDDY B,Industry,BROOK TROUT,50,10,44.6939,-69.3815
412,Franklin,2024-06-11,TEA P (LITTLE),Jim Pond Twp,BROOK TROUT,270,3,-70.5398107426,45.2386365395
413,Franklin,2024-06-11,VILES P (LITTLE),Jim Pond Twp,BROOK TROUT,360,3,-70.5409326818,45.2821719741
414,Franklin,2024-06-18,THE HORNS P,Wyman Twp,BROOK TROUT,300,3,-70.3315154945,45.1446914916
415,Franklin,2024-06-28,RANGELEY GUIDES P,Rangeley,BROOK TROUT,110,10,-70.7770695263,44.9616917609
416,Franklin,2024-09-23,CHAIN OF PONDS,Chain of Ponds Twp,BROOK TROUT,600,12,-70.7407251007,45.3729436085
417,Franklin,2024-09-27,EDDY P,Sandy River Plt,BROOK TROUT,400,6,-70.5254383182,44.9186674169
418,Franklin,2024-09-27,LEDGE P,Sandy River Plt,BROOK TROUT,250,6,-70.5379425495,44.9134368832
419,Franklin,2024-09-27,LONG P,Township E,BROOK TROUT,2850,6,-70.6739622588,44.8432560742
420,Franklin,2024-09-27,LOON L,Dallas Plt,BROOK TROUT,3500,6,-70.6458287808,45.0255674662
421,Franklin,2024-09-27,MIDWAY P,Sandy River Plt,BROOK TROUT,350,6,-70.5418403821,44.9312299055
422,Franklin,2024-09-27,MOXIE P,Township D,BROOK TROUT,200,6,-70.6857780468,44.845450308
423,Franklin,2024-09-27,ROCK P,Sandy River Plt,BROOK TROUT,500,6,-70.5379108647,44.9362032297
424,Franklin,2024-09-27,ROUND P,Township E,BROOK TROUT,1520,6,-70.672010146,44.8337242275
425,Franklin,2024-09-27,SOUTH (PINE TREE) P,Sandy River Plt,BROOK TROUT,600,6,-70.5573917867,44.8678494095
426,Franklin,2024-09-27,SPENCER P,Township D,BROOK TROUT,800,6,-70.6882307383,44.821857157
427,Franklin,2024-09-27,STETSON P,Phillips,BROOK TROUT,800,6,-70.4772168424,44.8484554034
428,Franklin,2024-09-27,SWIFT RIVER P,Township E,BROOK TROUT,450,6,-70.5924539238,44.8412653786
429,Franklin,2024-09-27,TUMBLEDOWN P,Township 6 North of Weld,BROOK TROUT,450,6,-70.5424433913,44.749832113
430,Franklin,2024-09-30,HURRICANE P,Kibby Twp,BROOK TROUT,1000,7,-70.5037145553,45.3619690309
431,Franklin,2024-09-30,INDIAN P (BIG),Lowelltown Twp,BROOK TROUT,1950,7,-70.5795884381,45.5476535396
432,Franklin,2024-10-01,DUTTON (SHILOH) P,Kingfield,BROOK TROUT,1200,6,-70.2074371926,45.0125770755
433,Franklin,2024-10-02,MOUNT BLUE P,Avon,SPLAKE,750,13,-70.335564136,44.7650090339
434,Franklin,2024-10-04,BLANCHARD P,Alder Stream Twp,BROOK TROUT,350,6,-70.5975479952,45.2707412785
435,Franklin,2024-10-07,CLEARWATER P,Industry,BROOK TROUT,1000,12,-70.088039874,44.7290234725
436,Franklin,2024-10-07,CLEARWATER P,Industry,L.L. SALMON,250,13,-70.088039874,44.7290234725
437,Franklin,2024-10-07,LUFKIN P,Phillips,SPLAKE,350,13,-70.4631291115,44.8402269503
438,Franklin,2024-10-08,BEAL (TROUT) P,Madrid,BROOK TROUT,1600,6,-70.409544723,44.9031908453
439,Franklin,2024-10-08,CARRABASSETT R,Kingfield,BROOK TROUT,150,12,44.6939,-69.3815
440,Franklin,2024-10-08,DEAD R (SOUTH BRANCH),Dallas Plt,BROOK TROUT,400,12,-68.6806266248,45.3845688595
441,Franklin,2024-10-08,SANDY R,Farmington,BROOK TROUT,350,12,-70.653380696,43.6917316199
442,Franklin,2024-10-08,SANDY R,Madrid,BROOK TROUT,50,12,44.6939,-69.3815
443,Franklin,2024-10-08,SANDY R,New Sharon,BROOK TROUT,50,12,44.6939,-69.3815
444,Franklin,2024-10-08,SANDY R,Phillips,BROOK TROUT,50,12,-70.5908182321,43.2050472254
445,Franklin,2024-10-08,SANDY R,Strong,BROOK TROUT,100,12,-70.2324529501,44.7983783739
446,Franklin,2024-10-09,BEAVER P,Township D,BROOK TROUT,1900,7,-70.6880778172,44.8124272673
447,Franklin,2024-10-09,BEAVER P,Township D,BROOK TROUT,150,12,-70.6880778172,44.8124272673
448,Franklin,2024-10-09,HARVEY P,Madrid,BROOK TROUT,150,12,-70.5026922303,44.855172298
449,Franklin,2024-10-09,HILLS P,Perkins Twp,BROOK TROUT,2200,7,-70.3511656092,44.6684368576
450,Franklin,2024-10-09,LOON L,Dallas Plt,BROOK TROUT,350,12,-70.6458287808,45.0255674662
451,Franklin,2024-10-09,TOOTHAKER P,Phillips,BROOK TROUT,200,6,-70.3965591863,44.8687763178
452,Franklin,2024-10-15,WEBB L,Weld,BROOK TROUT,500,12,-70.4460860716,44.6947726586
453,Franklin,2024-10-15,WEBB L,Weld,BROOK TROUT,500,13,-70.4460860716,44.6947726586
454,Franklin,2024-10-15,WEBB L,Weld,L.L. SALMON,100,14,-70.4460860716,44.6947726586
455,Franklin,2024-10-16,GREENBUSH P,Jim Pond Twp,BROOK TROUT,75,12,-70.521035841,45.249117457
456,Franklin,2024-10-16,JIM P (LITTLE),Jim Pond Twp,BROOK TROUT,1000,7,-70.4581584161,45.2854453248
457,Franklin,2024-10-16,WEBB L,Weld,BROOK TROUT,500,12,-70.4460860716,44.6947726586
458,Franklin,2024-10-16,WEBB L,Weld,BROOK TROUT,500,13,-70.4460860716,44.6947726586
459,Franklin,2024-10-17,WILSON P,Wilton,BROOK TROUT,366,12,-70.2480322472,44.5962607013
460,Franklin,2024-10-17,WILSON P,Wilton,BROOK TROUT,366,13,-70.2480322472,44.5962607013
461,Franklin,2024-10-17,WILSON P,Wilton,L.L. SALMON,150,14,-70.2480322472,44.5962607013
462,Franklin,2024-10-18,CROWELL P,New Sharon,BROOK TROUT,1250,12,-69.9599316473,44.5820521129
463,Franklin,2024-10-18,PORTER L,Strong,L.L. SALMON,300,14,-70.1503987806,44.8116906418
464,Franklin,2024-10-22,CLEARWATER P,Industry,BROOK TROUT,250,13,-70.088039874,44.7290234725
465,Franklin,2024-10-22,HARVEY P,Madrid,BROOK TROUT,50,13,-70.5026922303,44.855172298
466,Franklin,2024-10-22,PORTER L,Strong,BROOK TROUT,1250,13,-70.1503987806,44.8116906418
467,Franklin,2024-10-22,SANDY RIVER P (MIDDLE),Sandy River Plt,BROOK TROUT,300,13,-70.5552810722,44.8973519228
468,Franklin,2024-10-22,TOOTHAKER P,Phillips,BROOK TROUT,250,13,-70.3965591863,44.8687763178
469,Franklin,2024-10-23,HALEY P,Rangeley,BROOK TROUT,450,14,-70.7478171919,44.9833839493
470,Franklin,2024-10-23,NORCROSS P,Chesterville,BROOK TROUT,800,12,-70.0912853099,44.5140072994
471,Franklin,2024-10-23,PORTER L,Strong,BROOK TROUT,250,13,-70.1503987806,44.8116906418
472,Franklin,2024-10-28,BARNARD P,Eustis,BROOK TROUT,1250,7,-70.5486262568,45.2164571129
473,Franklin,2024-10-28,GRINDSTONE P,Kingfield,BROOK TROUT,500,7,-70.2045931839,45.003063217
474,Franklin,2024-10-28,WEBB L,Weld,BROWN TROUT,600,12,-70.4460860716,44.6947726586
475,Franklin,2024-10-28,WEBB L,Weld,L.L. SALMON,100,12,-70.4460860716,44.6947726586
476,Franklin,2024-10-29,WILSON P,Wilton,L.L. SALMON,150,12,-70.2480322472,44.5962607013
477,Franklin,2024-10-30,LUFKIN P,Phillips,BROWN TROUT,100,12,-70.4631291115,44.8402269503
478,Franklin,2024-10-30,MOUNT BLUE P,Avon,BROWN TROUT,200,12,-70.335564136,44.7650090339
479,Franklin,2024-11-08,NORCROSS P,Chesterville,BROWN TROUT,100,12,-70.0912853099,44.5140072994
480,Franklin,2024-11-14,WILSON P,Wilton,BROOK TROUT,366,12,-70.2480322472,44.5962607013
481,Franklin,2024-11-15,CLEARWATER P,Industry,BROOK TROUT,30,19,-70.088039874,44.7290234725
482,Franklin,2024-11-15,CROWELL P,New Sharon,BROOK TROUT,25,17,-69.9599316473,44.5820521129
483,Franklin,2024-11-15,NORCROSS P,Chesterville,BROOK TROUT,25,17,-70.0912853099,44.5140072994
484,Franklin,2024-11-15,PORTER L,Strong,BROOK TROUT,75,19,-70.1503987806,44.8116906418
485,Franklin,2024-11-18,WEBB L,Weld,BROOK TROUT,50,17,-70.4460860716,44.6947726586
486,Hancock,2024-04-17,HEART P,Orland,SPLAKE,225,9,-68.6622027899,44.5680986796
487,Hancock,2024-04-18,JACOB BUCK P,Bucksport,SPLAKE,350,9,-68.7446403721,44.6459991082
488,Hancock,2024-04-18,TODDY P,Surry,SPLAKE,1000,9,-68.6209273239,44.5287877934
